user_id,hero_id,id,num_games,num_wins,kda_ratio,primary_attr,attack_type,base_health_regen,base_armor,base_magic_resistance,base_attack_min,base_attack_max,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,attack_range,projectile_speed,attack_rate,move_speed,turn_rate,Carry,Escape,Nuker,Initiator,Durable,Disabler,Jungler,Support,Pusher
2086,1,2086_1,101,62,3482.5327511,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2086,21,2086_21,77,41,3325.9557344,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
2086,10,2086_10,68,35,4679.1044776,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
2086,89,2086_89,66,38,2961.2903226,agi,Melee,3.0,3.0,25,23,25,21,21,21,2.8,3.2,2.0,150,900,1.7,315,0.5,1,1,0,1,0,1,0,1,1
2086,106,2086_106,66,33,3778.3251232000002,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
2086,11,2086_11,108,64,4293.6936937,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
2086,34,2086_34,94,59,5120.1716738000005,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
2087,76,2087_76,82,48,3922.8855721,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
2087,109,2087_109,56,42,7054.5454546,agi,Melee,3.25,7.0,25,26,32,15,22,19,1.7,3.2,1.6,150,900,1.5,310,0.5,1,0,1,0,0,0,0,0,1
2087,106,2087_106,55,40,7004.1322314,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
2087,39,2087_39,36,20,4754.2857143,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
2087,25,2087_25,34,23,3855.721393,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
2087,74,2087_74,30,26,5633.0935252,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2087,46,2087_46,27,20,6363.636363600001,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
2087,113,2087_113,109,65,5269.7495183,agi,Ranged,1.5,-2.0,25,29,39,24,15,24,3.0,1.8,2.6,625,900,1.7,280,0.6,1,1,1,0,0,0,0,0,0
2087,56,2087_56,78,53,4868.279569899999,agi,Ranged,1.5,-1.0,25,15,21,15,22,16,1.9,2.6,1.55,640,900,1.7,295,0.5,1,1,0,0,0,0,0,0,1
2088,44,2088_44,61,37,4532.110091699999,agi,Melee,1.5,1.0,25,23,25,20,23,15,2.15,3.15,1.4,150,900,1.7,305,0.6,1,1,0,0,0,0,0,0,0
2088,109,2088_109,60,31,2825.8258258,agi,Melee,3.25,7.0,25,26,32,15,22,19,1.7,3.2,1.6,150,900,1.5,310,0.5,1,0,1,0,0,0,0,0,1
2088,59,2088_59,55,33,2632.2115385,str,Ranged,1.5,-1.0,25,21,30,21,15,18,2.7,1.4,1.5,400,1400,1.6,295,0.5,1,0,0,1,1,0,0,0,0
2088,104,2088_104,55,34,3783.625731,str,Melee,1.5,0.0,25,35,39,26,18,20,2.9,1.7,2.2,150,900,1.7,320,0.5,1,0,1,1,1,1,0,0,0
2088,18,2088_18,55,38,4837.0044052,str,Melee,1.5,2.0,25,41,43,23,21,16,3.0,2.0,1.3,150,0,1.8,290,0.6,1,0,1,1,1,1,0,0,0
2088,17,2088_17,50,30,4415.770609300001,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2088,81,2088_81,48,35,5066.0792951,str,Melee,1.5,2.0,25,29,59,22,14,16,3.2,2.1,1.2,150,900,1.7,325,0.5,1,0,0,1,1,1,0,0,1
2088,11,2088_11,269,148,3570.0655933,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
2088,25,2088_25,152,88,3230.8411215,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
2089,14,2089_14,143,82,3307.1297989,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
2089,93,2089_93,124,74,5132.0132013,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2089,62,2089_62,123,80,3927.7108434,agi,Melee,2.0,3.0,25,24,38,17,21,19,2.1,3.0,2.0,150,900,1.7,315,0.6,0,1,1,0,0,0,0,0,0
2089,88,2089_88,106,53,2621.0790464,agi,Melee,4.75,1.0,25,27,31,18,19,18,2.3,2.2,2.1,150,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
2089,40,2089_40,90,58,3833.9285714000002,agi,Ranged,1.5,0.0,25,16,18,18,22,17,1.9,2.8,1.8,450,900,1.7,275,0.5,0,0,1,1,0,1,0,1,1
2089,7,2089_7,87,49,3145.0252950999998,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
2089,17,2089_17,83,54,3574.9128920000003,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2089,8,2089_8,291,189,4667.4622116,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2089,4,2089_4,251,163,4540.8759124,agi,Melee,1.5,0.0,25,33,39,23,24,18,2.7,3.0,1.7,150,900,1.7,285,0.5,1,0,1,1,0,1,1,0,0
2090,106,2090_106,194,113,5464.687819899999,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
2090,93,2090_93,155,91,4753.7619699,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2090,25,2090_25,119,63,3707.4626866,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
2090,11,2090_11,102,66,4144.1605839,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
2090,95,2090_95,91,59,4495.1923077,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
2090,2,2090_2,86,60,3513.1845842000002,str,Melee,4.25,-1.0,25,24,28,25,20,18,2.8,2.2,1.6,150,900,1.7,290,0.6,0,0,0,1,1,1,1,0,0
2090,15,2090_15,76,49,4503.9370079,agi,Ranged,1.5,-1.0,25,23,25,21,22,21,2.6,1.8,1.8,475,2000,1.7,285,0.5,1,0,1,0,1,0,0,0,1
2090,74,2090_74,626,352,3846.1538460999996,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2090,11,2090_11,285,148,3468.3098592,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
2091,39,2091_39,240,118,4147.7987422,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
2091,46,2091_46,204,104,3407.1222329,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
2091,34,2091_34,191,107,3988.6792453000003,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
2091,17,2091_17,164,90,3778.7439613000006,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2091,76,2091_76,140,80,3603.6745407,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
2091,1,2091_1,132,59,3879.4466403000006,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2091,13,2091_13,119,64,4087.7192982,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
2091,17,2091_17,732,472,5179.817498699999,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2091,34,2091_34,555,345,4657.441782,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
2092,86,2092_86,409,217,3119.8877305,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
2092,39,2092_39,391,217,5006.211180100001,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
2092,1,2092_1,375,238,4690.784463100001,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2092,93,2092_93,355,224,5263.450834800001,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2092,67,2092_67,319,199,7249.394673100001,agi,Melee,1.5,0.0,25,23,27,20,23,16,2.3,1.8,1.9,150,900,1.7,285,0.5,1,1,0,0,1,0,0,0,0
2092,74,2092_74,289,154,4425.084745699999,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2092,7,2092_7,271,137,3904.0268456,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
2092,93,2092_93,111,74,5281.837160800001,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2092,74,2092_74,102,65,4423.4042553,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2093,10,2093_10,88,62,7405.737705,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
2093,8,2093_8,73,38,5102.7667984,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2093,1,2093_1,62,43,6068.3229812,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2093,18,2093_18,58,32,4879.8076922,str,Melee,1.5,2.0,25,41,43,23,21,16,3.0,2.0,1.3,150,0,1.8,290,0.6,1,0,1,1,1,1,0,0,0
2093,98,2093_98,51,26,4570.3703703,str,Melee,1.5,-2.0,25,26,30,21,16,21,2.1,1.3,2.4,150,900,1.7,290,0.6,0,1,1,0,1,0,0,0,0
2093,67,2093_67,50,37,7395.8333333,agi,Melee,1.5,0.0,25,23,27,20,23,16,2.3,1.8,1.9,150,900,1.7,285,0.5,1,1,0,0,1,0,0,0,0
2093,41,2093_41,49,33,5600.0,agi,Melee,2.0,0.0,25,33,39,23,23,15,2.1,2.8,1.5,150,900,1.7,295,1.0,1,1,0,1,1,1,0,0,0
2093,107,2093_107,75,33,2893.5427574,str,Melee,1.5,1.0,25,25,35,21,17,18,3.2,1.5,2.1,150,900,1.7,290,0.6,0,1,1,1,1,1,0,0,0
2093,97,2093_97,41,22,3323.0769231,str,Melee,2.0,2.0,25,32,44,21,15,19,3.2,2.5,1.65,150,900,1.8,310,0.8,0,1,1,1,0,1,0,0,0
2094,41,2094_41,37,28,5026.8456376,agi,Melee,2.0,0.0,25,33,39,23,23,15,2.1,2.8,1.5,150,900,1.7,295,1.0,1,1,0,1,1,1,0,0,0
2094,51,2094_51,27,18,3750.0,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
2094,86,2094_86,27,12,3348.0662984,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
2094,13,2094_13,24,13,4539.0625,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
2094,74,2094_74,23,10,4531.7460317000005,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2094,53,2094_53,21,14,4625.0,int,Ranged,1.5,1.0,25,30,44,19,18,25,2.1,1.9,2.9,600,1125,1.7,290,0.6,1,1,1,0,0,0,1,0,1
2094,34,2094_34,21,17,6461.5384616,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
2094,11,2094_11,517,282,3836.3848851,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
2094,74,2094_74,483,272,4866.4731495,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2095,17,2095_17,240,145,4976.9707706,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2095,14,2095_14,220,113,3053.0785563,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
2095,34,2095_34,209,123,5225.458468100001,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
2095,21,2095_21,204,110,3700.8797654,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
2095,46,2095_46,200,118,4959.5959596,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
2095,107,2095_107,200,103,3697.9927007,str,Melee,1.5,1.0,25,25,35,21,17,18,3.2,1.5,2.1,150,900,1.7,290,0.6,0,1,1,1,1,1,0,0,0
2095,39,2095_39,191,100,4810.1736972,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
2095,8,2095_8,257,139,3595.0617284,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2095,93,2095_93,173,94,3690.7426246,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2096,41,2096_41,137,84,3350.0660501999996,agi,Melee,2.0,0.0,25,33,39,23,23,15,2.1,2.8,1.5,150,900,1.7,295,1.0,1,1,0,1,1,1,0,0,0
2096,21,2096_21,114,64,2884.6153846,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
2096,74,2096_74,112,55,2789.4117647,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2096,44,2096_44,104,56,3454.5454545000002,agi,Melee,1.5,1.0,25,23,25,20,23,15,2.15,3.15,1.4,150,900,1.7,305,0.6,1,1,0,0,0,0,0,0,0
2096,11,2096_11,96,47,2850.0,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
2096,12,2096_12,91,59,4283.9195979999995,agi,Melee,3.0,0.0,25,22,44,21,29,21,2.0,2.8,2.0,150,900,1.7,285,0.6,1,1,1,0,0,0,0,0,1
2096,1,2096_1,90,51,3478.9081886,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2096,93,2096_93,751,399,4728.2430213,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2096,8,2096_8,324,178,4520.7373272,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2097,76,2097_76,266,168,4125.0883392,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
2097,95,2097_95,247,134,4550.7614213,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
2097,1,2097_1,247,140,4724.8953975,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2097,10,2097_10,214,123,4990.730011600001,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
2097,22,2097_22,177,124,4273.6236647,int,Ranged,1.5,0.0,25,21,29,19,11,22,2.6,1.2,2.7,350,1100,1.7,300,0.6,0,0,1,0,0,0,0,0,0
2097,54,2097_54,167,86,4928.8762447,str,Melee,1.5,-1.0,25,27,37,25,18,15,3.1,1.9,1.75,150,900,1.85,315,1.0,1,1,0,0,1,1,1,0,0
2097,63,2097_63,152,70,5006.8306011,agi,Ranged,1.5,-1.0,25,36,46,15,14,15,1.8,2.8,1.8,425,900,1.8,280,0.5,1,1,0,0,0,0,0,0,0
2097,74,2097_74,521,329,4160.1518026,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
2097,9,2097_9,255,141,4140.7624634,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
2099,8,2099_8,191,116,5329.218107,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2099,106,2099_106,183,123,7217.1136654,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
2099,27,2099_27,170,104,2247.095275,int,Ranged,1.5,0.0,25,50,57,21,16,21,2.1,1.6,3.0,400,900,1.7,285,0.5,0,0,1,1,0,1,0,1,1
2099,86,2099_86,157,82,3121.5311005,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
2099,17,2099_17,132,95,5903.2258064,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2099,9,2099_9,128,74,5011.3085622,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
2099,14,2099_14,117,61,3711.7572693,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
2099,100,2099_100,312,172,2770.3310176,str,Melee,1.5,0.0,25,27,31,23,23,18,3.0,2.1,1.7,150,900,1.7,300,0.7,0,0,1,1,0,1,0,0,0
2099,101,2099_101,272,149,2798.7541926,int,Ranged,1.5,-2.0,25,12,22,19,13,27,1.8,0.8,3.6,600,1000,1.7,330,0.5,0,0,1,0,0,1,0,1,0
2103,93,2103_93,158,81,4281.5674891,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2103,77,2103_77,157,109,5170.3204047,str,Melee,1.5,1.0,25,36,41,25,16,17,3.3,1.0,1.55,150,900,1.7,305,0.5,1,1,0,0,1,0,1,0,1
2103,8,2103_8,140,72,3998.2638889,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2103,10,2103_10,109,65,5140.259740300001,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
2103,1,2103_1,102,43,3496.4028776999994,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
2103,44,2103_44,101,56,4272.3492724,agi,Melee,1.5,1.0,25,23,25,20,23,15,2.15,3.15,1.4,150,900,1.7,305,0.6,1,1,0,0,0,0,0,0,0
2103,59,2103_59,96,64,3041.2573674,str,Ranged,1.5,-1.0,25,21,30,21,15,18,2.7,1.4,1.5,400,1400,1.6,295,0.5,1,0,0,1,1,0,0,0,0
2103,114,2103_114,207,131,4122.432859400001,agi,Melee,3.0,-3.0,25,27,33,18,22,20,2.8,3.2,1.8,300,900,1.7,300,0.6,1,1,0,1,0,1,0,0,0
2103,8,2103_8,125,73,4218.5970636,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2104,106,2104_106,122,87,6064.347826100001,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
2104,77,2104_77,97,70,4644.1102756,str,Melee,1.5,1.0,25,36,41,25,16,17,3.3,1.0,1.55,150,900,1.7,305,0.5,1,1,0,0,1,0,1,0,1
2104,93,2104_93,96,57,4767.281106,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
2104,109,2104_109,63,40,4327.526132399999,agi,Melee,3.25,7.0,25,26,32,15,22,19,1.7,3.2,1.6,150,900,1.5,310,0.5,1,0,1,0,0,0,0,0,1
2104,17,2104_17,60,34,3797.260274,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
2104,46,2104_46,46,33,4915.7894737,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
2104,10,2104_10,44,29,5972.7891156999995,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
2104,107,2104_107,159,110,3688.5406464000002,str,Melee,1.5,1.0,25,25,35,21,17,18,3.2,1.5,2.1,150,900,1.7,290,0.6,0,1,1,1,1,1,0,0,0
2104,82,2104_82,55,43,3492.8057553000003,agi,Melee,1.5,-1.0,25,20,26,23,23,20,1.6,2.2,1.6,150,900,1.7,310,0.65,1,1,1,1,0,1,0,0,1
2107,70,2107_70,16,11,3597.4025974,agi,Melee,2.0,3.0,25,24,28,23,18,16,3.0,2.1,1.5,150,900,1.7,305,0.5,1,0,0,0,1,1,1,0,0
2107,23,2107_23,15,7,2875.0,str,Melee,1.5,2.0,25,26,36,24,14,18,3.3,1.3,1.5,150,900,1.7,300,0.6,1,0,1,1,1,1,0,0,0
2107,71,2107_71,14,8,2559.0551180999996,str,Melee,1.0,3.0,25,31,41,29,17,14,2.7,1.7,1.8,150,900,1.9,285,0.5,1,1,0,1,1,1,0,0,0
2107,110,2107_110,13,6,3364.7058822999998,str,Ranged,1.5,-2.0,25,26,36,19,12,18,3.2,1.3,1.8,500,1100,1.7,285,1.0,0,1,1,1,0,1,0,1,0
2107,107,2107_107,12,8,2876.5432099,str,Melee,1.5,1.0,25,25,35,21,17,18,3.2,1.5,2.1,150,900,1.7,290,0.6,0,1,1,1,1,1,0,0,0
2107,85,2107_85,11,9,3714.2857143,str,Melee,1.5,3.0,25,35,43,22,10,27,2.4,0.8,2.8,150,900,1.7,310,0.6,0,0,1,0,1,1,0,1,0
2107,95,2107_95,10,7,3321.4285714000002,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
2107,8,2107_8,31,15,3868.2170543000007,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
2107,12,2107_12,29,19,5039.6039604,agi,Melee,3.0,0.0,25,22,44,21,29,21,2.0,2.8,2.0,150,900,1.7,285,0.6,1,1,1,0,0,0,0,0,1
2111,39,2111_39,415,227,3650.0,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
2111,107,2111_107,375,198,2389.5061728,str,Melee,1.5,1.0,25,25,35,21,17,18,3.2,1.5,2.1,150,900,1.7,290,0.6,0,1,1,1,1,1,0,0,0
2111,25,2111_25,334,182,2536.5939479000003,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
2111,13,2111_13,305,150,2967.4629324,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
2111,7,2111_7,278,158,2856.4593301,str,Melee,2.0,1.0,25,24,34,22,12,16,3.2,1.4,1.8,150,0,1.7,310,0.9,0,0,1,1,0,1,0,1,0
2111,9,2111_9,278,141,2847.5641696999996,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
